Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-05-18,82.718615462983,85.000331685293,82.718615462983,85.000331685293,762.52111691398
2014-05-25,85.000331685293,87.471156476536,83.559930521575,85.999889573595,45274.92666279
2014-06-01,85.739655605584,88.001353830355,84.898452379381,87.950246428816,25056.820455431
2014-06-08,87.900369183551,90.750417604154,86.509845265097,88.570580687756,15938.574111692
2014-06-15,88.00985309188,88.469819705729,85.499551467502,86.74994940318,2411.8260512761
2014-06-22,85.999889573595,87.889745106644,81.259090960833,83.449440121749,2634.9340817805
2014-06-29,83.999767305496,85.399685144582,82.521007632526,83.999767305496,5168.1986813058
2014-07-06,83.999767305496,85.169310424298,82.500877802598,83.000209417195,3279.7821868251
2014-07-13,82.260885496904,82.599625801633,78.500409601624,78.999629383832,10243.200337211
2014-07-20,79.949310026868,81.500201590412,78.86151638405,78.999629383832,1745.3261120475
2014-07-27,78.999629383832,79.790060705662,77.10988568317,78.009577248552,2528.5576790505
2014-08-03,77.279164724272,79.999923692194,74.999085115012,75.300221495276,1751.3641228196
2014-08-10,75.7993728724,79.999923692194,74.879179080903,77.81056895961,1507.6126229861
2014-08-17,78.491060386489,80.088454496884,77.11131821724,78.990102060013,918.38655645942
2014-08-24,78.309720336734,78.500385192435,74.501030773882,75.449198983218,5825.0850550768
2014-08-31,74.988772976671,79.46950678925,74.509368247434,78.999536569559,12121.359033059
2014-09-07,79.799824326947,87.800617532442,79.799824326947,87.800617532442,25267.62594731
2014-09-14,87.699580517424,98.000090276466,86.311500874623,98.000090276466,22000.012337337
2014-09-21,97.99076547052,98.500338689584,92.250085819201,95.990100928849,28884.552730273
2014-09-28,94.409272061959,96.29014027312,93.041158474243,96.000522770789,24519.097719474
2014-10-05,96.299574782666,96.500551776708,94.879242281651,95.788904527609,16505.047423767
2014-10-12,95.000135648154,96.299574782666,92.409594852682,96.000522770789,24013.361339898
2014-10-19,95.990100928849,96.39951476169,95.079341646897,95.950497929477,16669.147842946
2014-10-26,95.299187660031,96.500551776708,94.90008596553,96.490239638367,26826.100103725
2014-11-02,96.490239638367,96.898666138813,94.110220050082,95.480527709786,4774.266581385
2014-11-09,95.47109320024,98.000090276466,93.519356463887,95.820170053428,26265.663584423
2014-11-16,95.820170053428,96.999812857431,94.739589599655,95.219981661287,35489.834515131
2014-11-23,98.079405978809,111.49835025348,98.079405978809,111.45666288572,59117.415922222
2014-11-30,110.99919887636,115.85468018438,110.99919887636,113.90634425961,15636.562749163
2014-12-07,115.00996246925,115.48936719848,110.00857537407,113.39622252254,614.17700745455
2014-12-14,113.39622252254,113.7505651485,102.6455988953,107.99803750845,9664.651003242
2014-12-21,108.49751799637,114.010562679,107.20509989222,111.98872534266,19574.972809465
2014-12-28,110.20713888892,111.60256867288,106.53865052606,110.99919887636,19894.536783657
2015-01-04,110.00857537407,116.00058597154,110.00857537407,114.69730721105,10147.355745039
2015-01-11,114.69730721105,119.99050588054,112.66559655076,118.79254257545,6817.3647827455
2015-01-18,118.19904610287,119.4595404596,108.30959573066,108.99798581669,15361.142747382
2015-01-25,108.25836414975,110.00857537407,102.25582200674,110.00857537407,17053.968124179
2015-02-01,110.00857537407,110.50882378718,103.40727098571,106.19483944564,15722.931390836
2015-02-08,106.99699216422,113.44668617825,104.49629861663,111.85269287944,13688.470053643
2015-02-15,112.80162901397,119.5121981873,110.40460536778,117.49036085095,18029.933775088
2015-02-22,117.01095612171,117.64613996205,107.6949264634,107.6949264634,7749.1864612429
2015-03-01,107.6949264634,116.80251928292,104.91306259063,116.39661596525,23059.467675196
2015-03-08,116.90673770232,133.00683794554,116.39661596525,125.00396037165,48847.224775693
2015-03-15,125.00396037165,125.26395790216,122.09681498841,123.91021548596,14766.158771411
2015-03-22,123.91021548596,125.00396037165,122.00246989295,124.79552353286,22162.193453368
2015-03-29,124.95130264396,126.40048719161,120.49185132966,121.15884921381,11559.00321061
2015-04-05,122.90862162373,122.90862162373,119.14688520141,121.70078499469,42639.238742532
2015-04-12,124.69130511346,129.90112904743,122.00246989295,123.91021548596,10943.86655158
2015-04-19,128.40038380808,128.40038380808,122.00246989295,125.95179947019,22194.821606888
2015-04-26,126.05601788959,133.00683794554,126.05601788959,131.49512234625,15471.50267841
2015-05-03,133.00683794554,134.99686123807,125.50420878477,134.00733477177,40773.676082389
2015-05-10,134.99686123807,135.8931396449,133.00683794554,134.00733477177,9407.4643813701
2015-05-17,135.29854613633,136.95616752278,128.00435381436,131.49512234625,15529.081772859
2015-05-24,139.95656096549,145.00073246442,129.9943771069,137.99725468078,44943.362172061
2015-05-31,139.00872186695,139.00872186695,133.64202178588,134.99686123807,2731.1683800244
2015-06-07,135.84048191721,136.90350979508,134.00733477177,134.04902213953,31429.548704912
2015-06-14,134.04902213953,134.25745897833,124.20093002428,133.79780089698,47110.255426486
2015-06-21,133.79780089698,139.00872186695,133.79780089698,136.03904543206,16244.022195599
2015-06-28,136.19482454317,139.90500027379,133.48514563878,135.40386159172,26615.936408988
2015-07-05,130.99597096912,134.99686123807,127.9111057549,132.44405848078,4809.7736896285
2015-07-12,132.85983512238,133.48514563878,128.70206870634,131.65199849334,4639.9153610043
2015-07-19,133.90311635237,133.95467704408,130.99597096912,132.95418021784,10940.987596859
2015-07-26,132.91249285008,132.91249285008,126.55626630271,126.55626630271,11256.712964753
2015-08-02,126.55626630271,133.48514563878,125.21130017446,133.00683794554,5320.3083270751
2015-08-09,133.00683794554,137.43557225202,130.99597096912,133.00683794554,36541.612640397
2015-08-16,131.99537075937,131.99537075937,129.25497484716,129.25497484716,29578.380818381
2015-08-23,128.99497731666,131.24609517568,125.10817879105,125.21130017446,11974.532342216
2015-08-30,125.30564526992,125.35830299761,113.7505651485,117.01095612171,25719.621838733
2015-09-06,130.04703483459,137.48713294372,125.50420878477,126.99398366419,132085.48301412
2015-09-13,125.50420878477,126.99398366419,121.65909762693,122.70018478493,26560.276617687
2015-09-20,125.00396037165,128.99497731666,122.99309339524,126.0033601619,6741.5523083879
2015-09-27,125.00396037165,126.0033601619,121.29378464103,121.29378464103,19529.869185481
2015-10-04,119.99050588054,127.40098401784,119.99050588054,127.40098401784,12279.701542795
2015-10-11,128.9006322212,132.39140075308,122.99309339524,122.99309339524,91019.113201616
2015-10-18,123.91021548596,125.00396037165,119.00207645024,124.69130511346,47836.711668116
2015-10-25,125.00396037165,125.00396037165,119.99050588054,120.20003975534,16965.680179358
2015-11-01,120.30425817474,121.50222147983,117.99060926407,118.46014066936,28214.715931518
2015-11-08,118.56435908876,124.596960018,116.15636508264,123.99249318548,11509.101328754
2015-11-15,123.99249318548,128.00435381436,122.85706093203,127.50520243724,3554.5494306432
2015-11-22,126.88976524479,128.00435381436,115.00996246925,116.49973734866,15730.60860343
2015-11-29,116.00058597154,119.00207645024,114.49984073219,116.00058597154,12039.788649257
2015-12-06,115.80202245668,117.80301610915,106.4970728619,106.4970728619,9950.6271723375
2015-12-13,106.4970728619,116.59408244412,106.4970728619,113.04187989659,46598.761137466
2015-12-20,113.04187989659,114.49984073219,107.99803750845,110.89388342096,33477.445164144
2015-12-27,110.89388342096,115.90733791207,110.00857537407,113.23934637545,2155.3774355358
2016-01-03,114.010562679,115.48936719848,113.80102880421,114.05225004676,5827.9640097992
2016-01-10,112.04028603436,113.90634425961,107.50821093728,110.00857537407,10429.493307837
2016-01-17,108.99798581669,113.69790742081,106.00713658713,109.05031443359,1345.4315069551
2016-01-24,108.90407953563,109.39390610681,103.71477017474,106.00713658713,10050.430936049
2016-01-31,104.19406520037,107.99803750845,103.98562836157,106.99699216422,21270.677140985
2016-02-07,106.99699216422,116.95939543001,106.00713658713,112.98922216889,26540.12393463
2016-02-14,116.39661596525,116.39661596525,113.04187989659,115.85468018438,2962.444409394
2016-02-21,116.39661596525,117.10530121717,114.19705879793,114.95840177754,4080.4384932762
2016-02-28,116.85407997462,116.85407997462,114.09393741452,115.48936719848,4017.1014893824
2016-03-06,116.2507101781,134.99686123807,115.59468265388,126.69229876593,20562.454279263
2016-03-13,128.00435381436,134.99686123807,126.94132593649,134.00733477177,17076.999761959
2016-03-20,134.00733477177,140.99874515948,130.99597096912,132.65249531958,13794.991378374
2016-03-27,131.99537075937,135.35120386403,125.26395790216,130.99597096912,11289.341118274
2016-04-03,131.70465622104,131.75621691274,126.10867561729,130.99597096912,27836.613211303
2016-04-10,131.49512234625,134.99686123807,130.09969256229,134.00733477177,60954.189035142
2016-04-17,134.99686123807,142.84395970085,133.00683794554,142.30202391997,41955.007170164
2016-04-24,142.35358461168,146.75050487434,139.00872186695,144.89541700903,34026.365864556
2016-05-01,145.94966859895,147.00172611689,137.99725468078,139.99824833325,12105.0449563
2016-05-08,139.99824833325,140.18693852416,137.99725468078,139.90500027379,16239.223937728
2016-05-15,139.95656096549,143.95854827043,139.00872186695,141.99924198572,1843.4906739378
2016-05-22,141.99924198572,141.99924198572,133.05839863724,135.40386159172,11923.670808785
2016-05-29,135.35120386403,136.99785489054,130.35969009279,134.54817351666,3455.705318506
2016-06-05,134.99686123807,141.89502356632,133.19443110046,140.99874515948,16635.560037851
2016-06-12,140.99874515948,140.99874515948,136.99785489054,139.99824833325,7739.5899455015
2016-06-19,137.59244839911,137.59244839911,135.9973580643,136.75760400792,13514.773118723
2016-06-26,136.19482454317,140.99874515948,128.00435381436,137.99725468078,23790.722174696
2016-07-03,135.8931396449,146.79328927809,135.8931396449,145.94966859895,326782.47333193
2016-07-10,145.81363613574,145.81363613574,141.99924198572,144.01010896213,120688.66091954
2016-07-17,145.00073246442,151.95155252037,141.99924198572,151.95155252037,13052.221059983
2016-07-24,151.89889479267,151.89889479267,145.99135596671,148.79318589457,7376.8416504737
2016-07-31,148.50247135624,151.50286479895,145.30241736268,150.0021195596,20707.36166696
2016-08-07,150.99274306189,158.78608676098,150.0021195596,158.78608676098,9544.6945564733
2016-08-14,157.05606099895,166.99849820966,157.05606099895,166.00787470737,41264.058036779
2016-08-21,166.43462170891,173.99978192131,166.21631154616,173.01135249101,59874.581014225
2016-08-28,173.14628791823,179.99288955478,168.40489835355,178.80479957362,13921.665386161
2016-09-04,178.95070536078,179.2940776268,168.98852150219,169.04117922989,88076.821475278
2016-09-11,168.98852150219,187.55804976718,168.98852150219,179.04395342024,21280.273656727
2016-09-18,177.73080133581,183.4935314106,177.00236943601,179.99288955478,8328.8160120282
2016-09-25,181.00325970495,187.40117362009,177.00236943601,185.99477347619,37343.881356385
2016-10-02,188.79770044004,193.00812458377,173.99978192131,189.54807305971,111930.88065387
2016-10-09,190.91278583585,191.00713093131,185.00524700989,189.49541533202,29161.892035201
2016-10-16,189.49541533202,189.95507341337,179.5025144656,185.00524700989,10443.88808145
2016-10-23,182.09700459065,188.9951669189,181.00325970495,183.8588443965,18852.355174132
2016-10-30,183.8588443965,184.0146235076,169.19695834099,170.98951515466,14963.846995686
2016-11-06,168.98852150219,171.99988530484,152.34648547809,155.91075542155,51941.141450746
2016-11-13,156.01497384095,169.84201550527,154.99363333084,168.00886835984,16673.946100817
2016-11-20,168.00886835984,175.00137578354,168.00886835984,175.00137578354,10004.36766049
2016-11-27,174.09412701677,178.76311220586,171.04107584636,176.79283556122,9860.4199243682
2016-12-04,176.79283556122,176.79283556122,168.35224062586,172.95869476331,12710.585099587
2016-12-11,173.01135249101,173.44797281649,164.0068810549,173.44797281649,21033.64320217
2016-12-18,170.05154938006,172.95869476331,168.74827061957,172.39591529855,14414.926295274
2016-12-25,172.34435460685,173.44797281649,167.40549856331,173.44797281649,13767.161482723
2017-01-01,175.00137578354,175.00137578354,169.99889165237,173.99978192131,65358.030108905
2017-01-08,175.00137578354,176.00077557378,171.99988530484,173.99978192131,10463.081112933
2017-01-15,173.99978192131,173.99978192131,168.98852150219,171.30107337686,7708.8810951288
2017-01-22,171.30107337686,175.49065383672,171.30107337686,173.01135249101,58809.367766922
2017-01-29,173.69809702305,184.8999315545,173.01135249101,179.2940776268,35348.765733732
2017-02-05,179.5025144656,188.9951669189,179.00226605248,179.99288955478,11439.046763841
2017-02-12,181.40916302261,199.99953497149,173.90763089784,199.99953497149,52532.286820421
2017-02-19,199.99953497149,215.45238397844,199.74941076493,209.99353287389,55868.995343733
2017-02-26,209.99353287389,211.49318107725,205.51214083972,206.0014188929,99829.674303869
2017-03-05,206.0014188929,228.98871110443,195.64430207658,228.98871110443,19093.227719243
2017-03-12,228.98871110443,228.98871110443,213.00489667654,223.60226437547,10771.129268234
2017-03-19,224.99879119543,240.0139228409,224.00816769313,233.55347787413,9347.0063321992
2017-03-26,233.55347787413,237.81546270957,215.00479329302,225.85228519851,15935.014388723
2017-04-02,223.10091892636,232.69888683505,219.99740410025,232.50142035619,9932.3937924291
2017-04-09,232.00007490708,232.94901104161,219.99740410025,224.99879119543,5598.6072835779
2017-04-16,226.7902509731,229.89595987121,220.03799443201,224.40419768685,9355.6431963665
2017-04-23,224.40419768685,228.98871110443,221.99730071672,228.98871110443,5486.3280494026
2017-04-30,229.24980567093,235.01253574572,225.99928802166,234.90831732632,19976.10716746
2017-05-07,235.01253574572,244.89134486879,232.05273263478,238.94102163908,2791.6264291958
2017-05-14,238.99258233079,238.99258233079,228.00028167413,232.00007490708,5651.388120156
2017-05-21,231.01164547678,231.01164547678,213.00489667654,224.49854278231,7195.4675029597
2017-05-28,219.00678059796,219.99740410025,201.00003179772,219.95571673249,62130.721865047
2017-06-04,219.45437128338,228.98871110443,216.1522929424,223.95660700143,4460.4605166387
2017-06-11,223.95660700143,223.95660700143,209.99353287389,213.84851735568,41497.253369297
2017-06-18,213.99442314284,214.95323260131,210.70221812581,213.49417472972,609.37874958381
2017-06-25,211.09715108354,213.44261403802,209.14881515876,212.49367790349,4939.3266521383
2017-07-02,212.44102017579,215.50504170613,209.50315778472,213.3065815748,17909.017676745
2017-07-09,213.00489667654,213.49417472972,206.0014188929,208.49278763454,787.87394237529
2017-07-16,212.10861826971,213.49417472972,204.99104874272,206.0014188929,62539.533435634
2017-07-23,208.15819165647,208.99193901167,200.15531408259,207.90916448591,27326.078573857
2017-07-30,206.88460654779,207.43229767421,199.18970954894,205.00307520294,20002.544486162
2017-08-06,206.20189812579,206.99784686021,192.18840946366,199.99654677494,6362.9517238706
2017-08-13,194.00787640651,199.99654677494,191.40226037166,198.80752349451,1728.7581951498
2017-08-20,196.79097485409,213.00720536264,196.00482576209,209.00568470737,2978.917225535
2017-08-27,208.49828099979,208.49828099979,199.99654677494,203.95778001136,986.20433951493
2017-09-03,202.75786823936,202.75786823936,176.01137752479,180.0041873868,58718.79974812
